,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,label
0,0.0,0.06621068,0.0,0.0,0.01631459,0.05415225,0.004506918,0.00974954,0.022113778,0.0,0.09106456,0.06381179,0.083142765,0.0,0.0,0.072889306,0.0,0.09143354,0.0,0.0,0.0,0.1051073,0.0,0.0,0.0,0.081998065,0.0,0.0,0.0,0.037269417,0.046237517,0.04967203,0.002058289,0.0,0.0,0.10484093,0.059094623,0.008993061,0.008338909,0.0,0.0,0.0,0.065335296,0.11516863,0.028600741,0.0,0.0,0.005833514,0.039766863,0.0,0.0,0.16875847,0.013469117,0.0,0.06260727,0.0,0.032151286,0.0,0.0,0.031597544,0.03891578,0.0,0.0,0.08412747,0.11119974,0.0,0.019557698,0.002275646,0.0,0.05217424,0.0,0.017948788,0.0,0.0,0.033976946,0.0,0.0,0.08236912,0.05939442,0.14390011,0.0074611004,0.0,0.048648205,0.013016838,0.0,0.0,0.0,0.029551284,0.13921154,0.120170735,0.06464055,0.053390272,0.042105816,0.028810402,0.0,0.0,0.14533968,0.0,0.026289929,0.0,0.0,0.0,0.033313807,0.063066974,0.01926571,0.10219901,0.02604263,0.0,0.0,0.1701122,0.0,0.087951735,0.0,0.13971123,0.010292174,0.0,0.07231998,0.18223171,0.0,0.040672496,0.09419639,0.16787983,0.30658922,0.0576872,0.092408516,0.14468807,0.0,0.07080972,0.07744287,0.0,0.0,0.0,0.043779157,0.06759203,0.062143926,0.053045653,0.0010344846,0.19226676,0.0,0.03596717,0.0,0.038635526,0.020289207,0.0,0.12906381,0.0,0.0,0.0,0.13461167,0.0,0.031837482,0.15008166,0.0,0.010259692,0.0,0.13814272,0.00032340805,0.0,0.13031165,0.0,0.068999544,0.0,0.0,0.020705324,0.102881104,0.06332095,0.004868874,0.017092697,0.049252424,0.11179433,0.0,0.086618856,0.13253626,0.024732755,0.0,0.0,0.09051048,0.0286966,0.005717604,0.0,0.16852097,0.06040731,0.0,0.032161538,0.07253205,0.0,0.0,0.013126883,0.0,0.059487194,0.03584173,0.007590928,0.018578244,0.07000337,0.0,0.11732294,0.10885517,0.12640396,0.0,0.02397222,0.042229246,0.10604986,0.0,0.01613572,0.0,0.0,0.017307999,0.05601273,0.0,0.012411789,0.0,0.0028709571,0.009073866,0.052533574,0.0,0.0,0.0,0.042368587,0.037885558,0.0,0.08556903,0.055666722,0.02363633,0.0,0.0,0.0005632313,0.077556625,0.05300978,0.0,0.0,0.0,0.010789632,0.0,0.0,0.012682259,0.007199455,0.027591107,0.0,0.2346103,0.03143768,0.08249856,0.10877016,0.02015863,0.011803893,0.0,0.0,0.059699968,0.0046726284,0.038809754,0.023389244,0.0048717107,0.11142342,0.08383297,0.013955299,0.0,0.0,Luis miguel
1,0.0,0.13678052,0.0,0.0,0.0074816872,0.060758397,0.0100640245,0.0,0.0,0.005682057,0.121850945,0.07245884,0.049371418,0.0,0.01249816,0.0842845,0.02140932,0.1453693,0.0,0.0,0.0,0.14725584,0.0,0.0,0.0,0.080291264,0.0,0.018586157,0.0,0.06257139,0.17131777,0.014991444,0.021885201,0.0,0.0085190665,0.03143143,0.13637301,0.058380514,0.012014717,0.0,0.0,0.018365761,0.017969482,0.10535786,0.03050385,0.0,0.0,0.0084823,0.060250375,0.0,0.0,0.1684909,0.0034272717,0.0,0.100919366,0.027055474,0.016400963,0.0,0.0,0.023350421,0.064355314,0.0,0.0,0.08556231,0.15892749,0.0,0.04700931,0.029557873,0.0040138764,0.040431023,0.0,0.012257947,0.021231446,0.048729837,0.03565213,0.06974151,0.0,0.04506745,0.0,0.06984227,0.059345614,0.0,0.15135473,0.118286654,0.0,0.007413353,0.0,0.040094126,0.047383543,0.101378545,0.0627878,0.025666926,0.047358975,0.0,0.032888614,0.0,0.048513092,0.0,0.0,0.0,0.0,0.0105755795,0.0,0.087815285,0.00086759764,0.0066163735,0.061493333,0.0,0.0,0.26237118,0.0,0.076536514,0.0,0.08585032,0.0149536105,0.0,0.062538676,0.1557365,0.0,0.0,0.076969035,0.14111215,0.27384096,0.09514674,0.059126794,0.0060779764,0.033907123,0.10047319,0.06410453,0.0,0.0,0.0,0.010820344,0.134742,0.08304393,0.07643474,0.0,0.04124568,0.017912209,0.035598822,0.0,0.056410596,0.05386769,0.030193778,0.05504518,0.0,0.020697257,0.0,0.12317682,0.012543236,0.036901552,0.0912421,0.0,0.008344196,0.00510321,0.20883675,0.04244173,0.0,0.09337993,0.0,0.12391644,0.0,0.0,0.08428416,0.16634347,0.004929725,0.007818998,0.0,0.08929471,0.08971349,0.0,0.027361806,0.027886936,0.0718078,0.0,0.04026108,0.08938476,0.0,0.05132815,0.0036793198,0.056613617,0.08968649,0.0,0.0,0.08176689,0.0,0.0,0.015334166,0.037755217,0.042023774,0.03431285,0.0,0.00034412678,0.012769932,0.0,0.104916275,0.18187122,0.015713347,0.0,0.07590967,0.074159496,0.18328807,0.011966484,0.08647684,0.0,0.0,0.0,0.0030601872,0.0,0.038098454,0.0,0.0,0.010044508,0.069590434,0.0,0.0,0.0,0.060575016,0.042357475,0.0,0.051126994,0.07153394,0.0053229183,0.0,0.060195416,0.017014347,0.055495314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008929502,0.06158004,0.0005696107,0.1159721,0.051723592,0.04988672,0.072374515,0.008264598,0.04391315,0.0,0.017838426,0.034662943,0.010465796,0.026438136,0.06289028,0.0,0.12970711,0.04974431,0.0,0.0,0.0,Luis miguel
2,0.0,0.12778945,0.0,0.0,0.0043187262,0.037807234,0.022363622,0.038432673,0.0,0.0,0.04681831,0.004817971,0.04137404,0.0,0.010033384,0.08355436,0.0,0.22330719,0.0,0.0,0.013856093,0.17270473,0.0,0.0,0.0,0.08640019,0.0,0.0,0.0,0.11061225,0.13486317,0.0,0.005636799,0.0,0.0,0.08421917,0.10910278,0.022340594,0.0,0.0027299782,0.0,0.0,0.043568674,0.04160799,0.07644605,0.0,0.0,0.0,0.048285253,0.0,0.0,0.0480418,0.0,0.0,0.0,0.029450955,0.05834142,0.0,0.0,0.0,0.030584594,0.0,0.0,0.1291171,0.16894886,0.0,0.06837198,0.06340376,0.0,0.06174954,0.0,0.0061021154,0.052807506,0.07479711,0.027252039,0.000898666,0.0,0.018295236,0.0,0.05875862,0.0101728365,0.0,0.10968942,0.13401783,0.0,0.0,0.0,0.0665746,0.10717158,0.08298444,0.1634064,0.100027256,0.0,0.0,0.0,0.0,0.022008475,0.0,0.0032091374,0.0,0.0,0.03779338,0.0,0.04084272,0.055903398,0.04098551,0.0740892,0.0,0.0,0.2831619,0.0,0.08277704,0.0,0.12170975,0.0057056476,0.0,0.0,0.11677671,0.0,0.0,0.1267509,0.09346603,0.28020084,0.04204825,0.013230922,0.0,0.0,0.046920847,0.069321804,0.0,0.008338517,0.03812106,0.0061721695,0.09952695,0.12591027,0.10413366,0.0,0.015674675,0.0,0.019724842,0.0,0.0,0.04861566,0.03059498,0.013979282,0.0,0.009187876,0.0,0.10868882,0.0,0.08411709,0.06311399,0.0,0.023276342,0.0,0.24227498,0.060288142,0.0,0.036358804,0.0,0.09368626,0.0,0.090241455,0.14363916,0.18918477,0.0,0.0017335898,0.06971829,0.030180696,0.07856569,0.0063635404,0.0,0.05506479,0.086121656,0.0,0.0479959,0.10968049,0.0,0.033091623,0.0027983442,0.004876805,0.04414012,0.0,0.010599218,0.0,0.0,0.0,0.0031966036,0.0,0.1032837,0.019377835,0.018219998,0.0,0.0,0.0,0.08175672,0.06270385,0.009113808,0.015182216,0.046474405,0.037207022,0.11390436,0.014214924,0.05369513,0.0,0.0,0.0,0.038800232,0.0,0.06299247,0.0,0.0,0.0123307,0.0659941,0.0,0.0,0.0,0.0291215,0.04881644,0.010773377,0.13691065,0.015657214,0.012781319,0.0,0.009666331,0.033912126,0.07623343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021401115,0.042129274,0.1575008,0.1256324,0.0045353044,0.04358559,0.0,0.008816487,0.0,0.07282089,0.0,0.056404762,0.016165713,0.022042355,0.0,0.17585394,0.038153313,0.0,0.0052880375,0.0,Luis miguel
3,0.0,0.13568856,0.0,0.0,0.024534807,0.020808345,0.021324579,0.02919365,0.0,0.0,0.04172131,0.010168891,0.021677427,0.0,0.0,0.050104678,0.047306836,0.16647911,0.0,0.0,0.0037627912,0.16863643,0.0,0.0,0.0,0.063410655,0.0,0.06031935,0.0,0.08159631,0.21386074,0.0,0.0015516521,0.0,0.0033171733,0.03891319,0.058766633,0.0074621905,0.007237023,0.0,0.0,0.0,0.030978445,0.038918648,0.033048287,0.0,0.0046195597,0.0012287936,0.039093275,0.0,0.0,0.018103335,0.0,0.0,0.08273997,0.030343782,0.035616815,0.0,0.0,0.008567757,0.010636332,0.0,0.0,0.09065955,0.13199167,0.0,0.08949868,0.06348763,0.0,0.07837795,0.0,0.0,0.03125276,0.07381106,0.08424142,0.09414207,0.0,0.009791075,0.014803205,0.09390237,0.008169931,0.0,0.07216636,0.090272695,0.0,0.0,0.0033803906,0.068312354,0.025676927,0.1297615,0.08374556,0.074003674,0.041394174,0.0,0.0,0.0,0.036128532,0.0,0.0,0.0,0.0,0.0,0.027534464,0.07684549,0.01267593,0.091173016,0.031801023,0.0,0.0,0.19824256,0.0,0.114376634,0.0,0.08005784,0.015358104,0.0,0.0,0.109559886,0.0,0.0038820142,0.14934586,0.101593755,0.34705597,0.042063728,0.07388112,0.0,0.072331324,0.048714906,0.03672228,0.0,0.034079295,0.031121636,0.046707354,0.05319501,0.09074318,0.07100812,0.0,0.033295374,0.0,0.060819518,0.0,0.028258963,0.03793874,0.07079922,0.020098004,0.0,0.06517571,0.0,0.08283175,0.008523726,0.0384282,0.048117746,0.0,0.019577103,0.0,0.22754961,0.08185171,0.005518353,0.109336436,0.0,0.10145242,0.0,0.086034626,0.11629337,0.19885911,0.008793031,0.031789217,0.051634844,0.086153336,0.13847394,0.0,0.06269828,0.04206276,0.0623251,0.0,0.016424272,0.115782164,0.0,0.050179444,0.0031315032,0.04907556,0.06793568,0.019763773,0.0,0.04142446,0.0,0.0,0.040983997,0.0,0.11501082,0.0026304072,0.028893735,0.0,0.0178956,0.0,0.06869998,0.09248128,0.016128983,0.0069488403,0.104783274,0.035821833,0.16882548,0.0135001335,0.11824659,0.0,0.0,0.01057413,0.009153706,0.0,0.03828416,0.0,0.0,0.046241116,0.06583276,0.0,0.0,0.0,0.035140246,0.09944124,0.013663822,0.07436878,0.08886394,0.0037287737,0.0,0.0,0.029812604,0.11153115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054898314,0.049554907,0.15198116,0.04733306,0.031531025,0.09578578,0.013250539,0.0,0.0,0.020938396,0.015465535,0.02921242,0.037428107,0.008923434,0.008959814,0.12860598,0.08331758,0.0,0.0075756568,0.0,Luis miguel
4,0.0,0.14217533,0.0,0.0,0.019941965,0.083177954,0.027535528,0.014344821,0.0,0.0,0.060941793,0.0320444,0.0,0.0,0.096138604,0.025336647,0.0,0.16272758,0.0,0.0,0.0,0.05719654,0.0,0.0,0.0,0.12084023,0.0,0.0060915495,0.0,0.17606442,0.20250137,0.023926714,0.0071759894,0.0,0.033311117,0.10486502,0.11720507,0.044886924,0.0,0.0,0.023587234,0.0,0.07619697,0.015408384,0.074866876,0.0,0.0,0.0062367017,0.0404886,0.0,0.0,0.11739594,0.019426428,0.0,0.013634826,0.046906903,0.0070625725,0.0,0.0,0.0056636264,0.00060062966,0.0,0.0,0.1723523,0.16604356,0.0,0.039543524,0.06359269,0.0,0.03185143,0.0,0.0,0.042465437,0.023478,0.02733182,0.036706112,0.0,0.06478387,0.0,0.11216115,0.0533284,0.0,0.11351665,0.13631302,0.018338006,0.0,0.0,0.04630832,0.045328673,0.012065324,0.026819197,0.0034889707,0.0,0.0,0.0,0.0,0.04395467,0.0,0.0,0.0,0.0,0.1284653,0.0,0.07219553,0.01872575,0.082295105,0.060110904,0.0,0.0009820103,0.26973543,0.0,0.04890316,0.0,0.051281556,0.018899973,0.0,0.0,0.085425,0.0,0.0,0.09895124,0.18636712,0.27359837,0.049984105,0.02810151,0.01687591,0.032890394,0.016954582,0.045396246,0.0,0.0,0.02540295,0.029741598,0.13216685,0.06708179,0.012779101,0.0,0.0,0.031852588,0.04828537,0.0,0.0,0.05567327,0.0,0.02093375,0.0,0.04932601,0.0,0.08993645,0.0,0.018800357,0.07317012,0.0,0.0026534342,0.0,0.23244135,0.120247446,0.0,0.0,0.0,0.08745826,0.0,0.05765996,0.12866372,0.13970235,0.030640658,0.0024239607,0.01719304,0.13259119,0.09258184,0.0,0.0,0.0,0.07004709,0.0,0.0,0.045374632,0.0,0.021847174,0.0,0.07969579,0.024674647,0.0,0.04549004,0.06296768,0.0,0.0035729078,0.0451939,0.0,0.0,0.01300207,0.023227107,0.0,0.0008746416,0.0,0.064923994,0.071123004,0.0061774505,0.0,0.006708264,0.07964144,0.14058468,0.0,0.08321584,0.0,0.0,0.0,0.005783886,0.0,0.0,0.0,0.0,0.015304359,0.019290311,0.0,0.0,0.0,0.06686573,0.10559665,0.0018984748,0.0820525,0.078135855,0.016127013,0.0,0.043486148,0.012746333,0.10628904,0.018231723,0.0,0.041673087,0.0,0.0,0.0,0.0,0.0,0.006726821,0.07015813,0.011864773,0.10402183,0.03541553,0.0,0.035376124,0.0,0.0,0.0,0.120101586,0.014427541,0.03965205,0.001900787,0.03221144,0.0,0.26860616,0.05032961,0.0,0.0,0.0,Luis miguel
5,0.0,0.059516348,0.0,0.0,0.0,0.083676495,0.0,0.02099282,0.0,0.0,0.029752245,0.0340601,0.014337438,0.0,0.06270265,0.09858274,0.0,0.10346182,0.0,0.0,0.0,0.17529124,0.0,0.0,0.0,0.109909795,0.0,0.006190878,0.0,0.04098359,0.10205343,0.0027852557,0.026485525,0.020365292,0.10050475,0.15061462,0.015360321,0.039688796,0.0,0.0,0.0,0.006570587,0.071055554,0.04291491,0.10465545,0.0,0.0,0.0010843463,0.089379296,0.0,0.0,0.12766784,0.03091931,0.0,0.009172858,0.0,0.0,0.0,0.0,0.008032249,0.08206302,0.0,0.0,0.06802682,0.123087496,0.0,0.0761562,0.01755411,0.0081979465,0.009054868,0.0,0.017364914,0.04258804,0.004394191,0.030731855,0.030449037,0.0,0.15227689,0.0,0.0685763,0.048535712,0.0,0.108514495,0.18272835,0.020052336,0.0138127515,0.0,0.02273007,0.07442267,0.04934436,0.17403117,0.00042562667,0.000743579,0.0,0.052965533,0.0,0.0628667,0.0,0.0,0.0,0.0,0.0,0.11694814,0.054801714,0.02336437,0.024669487,0.06990946,5.303172e-06,0.0,0.14989811,0.0,0.06401811,0.0,0.07839248,0.0,0.0,0.01160326,0.10947512,0.0,0.0,0.050154496,0.1885116,0.15653059,0.0858219,0.051668324,0.094242185,0.00060080324,0.05579716,0.05261649,0.0,0.0,0.0,0.008500574,0.1336815,0.09539827,0.013437867,0.0,0.032924604,0.061973386,0.06334724,0.0,0.0,0.08624189,0.0,0.021419121,0.0,0.0074790292,0.0,0.14726514,0.0013216212,0.050657704,0.108828746,0.0,0.0,0.017949402,0.1817369,0.03952864,0.0,0.026537474,0.0,0.10567508,0.0,0.08972181,0.14875625,0.14313868,0.049990572,0.006266738,0.0,0.12208331,0.08377013,0.0,0.012407094,0.046819404,0.10907474,0.0,0.0029686166,0.07360596,0.017339397,0.0,0.03273436,0.10632272,0.1248173,0.021400897,0.009849737,0.08508834,0.0,0.0,0.06812503,0.0010050861,0.0,0.075242,0.0,0.0,0.0,0.0,0.1323108,0.08326144,0.0,0.0,0.030641032,0.06015067,0.20190069,0.0,0.056599393,0.0,0.0,0.012371286,0.027429605,0.006369468,0.0,0.0,0.0,0.019311218,0.071090996,0.0,0.0,0.0,0.09078231,0.1154177,0.0,0.10683239,0.02780921,0.016950274,0.0,0.0,0.0,0.09022661,0.06406551,0.0,0.012293806,0.017107667,0.00079224893,0.0,0.0,0.0,0.0,0.10055887,0.09847171,0.09991713,0.068685845,0.066771224,0.09188356,0.031452317,0.013459924,0.008594745,0.12896599,0.0,0.006494159,0.08947794,0.09081938,0.03549925,0.18190104,0.07143012,0.0,0.0,0.0,Luis miguel
6,0.0,0.03712287,0.0,0.0,0.020475244,0.01359213,0.0,0.10373941,0.0,0.0,0.13176517,0.053213287,0.067191675,0.0,0.023458568,0.0038799804,0.0,0.13721493,0.0,0.0,0.012044608,0.16027102,0.0,0.0,0.0,0.06935119,0.0,0.0,0.0,0.007325088,0.14459267,0.013422912,0.0,0.0,0.0,0.10306173,0.074583896,0.065811165,0.0,0.0,0.021955432,0.0,0.07498774,0.026227772,0.065346524,0.0,0.0,0.0073255235,0.05535982,0.0,0.0,0.032933127,0.011304151,0.0,0.0,0.0025172539,0.008615053,0.0,0.0,0.0,0.0047018,0.0,0.0,0.15596849,0.19422376,0.0,0.052913677,0.09820171,0.0,0.17755179,0.0,0.033899326,0.014839787,0.07330383,0.052059855,0.0,0.0,0.014634542,0.0,0.015983023,0.0,0.0,0.19039033,0.13718937,0.0,0.0,0.0,0.011798067,0.15225817,0.079971366,0.13966306,0.018053692,0.016636787,0.0,0.0,0.0,0.057256058,0.0,0.005613115,0.0,0.0,0.003027755,0.013965245,0.07643307,0.064141266,0.03215924,0.08296185,0.0,0.017305622,0.10104952,0.0,0.03606278,0.0,0.11122016,0.0,0.0,0.02022578,0.07541764,0.0,0.0,0.1001058,0.07460796,0.23886584,0.063842885,0.04193272,0.12319049,0.008841671,0.10281904,0.103356846,0.0,0.0,0.0,0.085932806,0.14269657,0.054160286,0.10895287,0.0,0.059276454,0.0,0.0,0.0,0.0,0.0,0.014335384,0.048699588,0.0,0.0,0.0,0.14804979,0.053024642,0.060143877,0.02552839,0.0,0.011655191,0.0,0.2501327,0.032002874,0.0,0.033069074,0.0,0.024200294,0.0,0.03735358,0.055739358,0.12017492,0.012444196,0.0005187008,0.0,0.021109069,0.08288745,0.019243019,0.0,0.016015608,0.14035363,0.0,0.0013944278,0.039263807,0.0,0.015349197,0.0,0.04649346,0.07332315,0.0,0.031417053,0.07253167,0.0,0.012948269,0.0,0.0,0.033750422,0.07171333,0.025265869,0.0,0.0,0.0,0.07348513,0.06841982,0.01149801,0.0,0.0,0.007880896,0.20952003,0.0,0.09271402,0.0,0.0,0.0,0.020169334,0.0,0.0,0.0,0.033055685,0.0,0.018082373,0.0,0.0,0.0,0.059039835,0.04873218,0.0,0.051266596,0.10901116,0.03100529,0.0,0.026509752,0.07053592,0.0046317377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04890708,0.09583397,0.20216094,0.009515209,0.0,0.10762976,0.0,0.0,0.017325204,0.09870441,0.019476773,0.050917536,0.02689285,0.0,0.0,0.2792133,0.0516688,0.0,0.0,0.07290481,Luis miguel
7,0.013939804,0.104799375,0.0,0.0,0.0,0.0036713788,0.0,0.010118427,0.0,0.0,0.049852066,0.07058325,0.08253895,0.0,0.017766139,0.0,0.015234478,0.08841851,0.0,0.030046385,0.04426517,0.1733302,0.0,0.0,0.0019419149,0.07863276,0.0,0.0,0.0,0.0,0.17065173,0.0,0.0,0.0,0.0,0.1368516,0.087590314,0.099688694,0.0,0.0,0.0,0.0,0.04670413,0.09867436,0.11224931,0.0,0.0,0.0,0.101402596,0.0,0.0,0.06419603,0.0,0.0,0.0,0.0,0.031212365,0.0,0.0,0.0064956094,0.0,0.0,0.0,0.09455464,0.12870759,0.0,0.029651636,0.041423697,0.0,0.17637332,0.0,0.011374622,0.014285019,0.03546903,0.011234195,0.02827246,0.0,0.0,0.028690118,0.1438805,0.009555369,0.0,0.10005747,0.052667767,0.0,0.0,0.0069305478,0.012800755,0.10847951,0.08608795,0.12398505,0.043049682,0.09097585,0.0,0.0,0.0,0.04621115,0.0,0.059755024,0.0,0.0,0.0,0.0,0.045699336,0.018938953,0.111614436,0.06061766,0.0,0.0,0.22678797,0.0,0.06973156,0.0,0.034806356,0.0,0.0,0.0,0.11061904,0.0,0.0,0.105590135,0.10859815,0.32150334,0.0,0.090114504,0.0,0.0258104,0.09935876,0.020478435,0.0,0.003325506,0.0,0.0061059757,0.04975848,0.0687918,0.11493528,0.0,0.034272753,0.0,0.11676005,0.0,0.0020105944,0.050770093,0.04976346,0.0,0.0,0.08790282,0.0,0.09186759,0.01191228,0.17997575,0.09255188,0.0,0.010106803,0.0047644908,0.092672,0.06039422,0.0,0.1012567,0.0,0.06912347,0.0,0.07767631,0.17284961,0.16560136,0.014461823,0.0,0.06927453,0.03188613,0.046339832,0.07204364,0.0,0.059518985,0.01559539,0.0,0.026595058,0.088544294,0.0015143948,0.031768285,0.0,0.0065333447,0.050639916,0.039822917,0.0023020173,0.021467466,0.0,0.0,0.059264664,0.0,0.044312194,0.044267032,0.008566972,0.0,0.010013975,0.0,0.107837774,0.06398002,0.0,0.0,0.06588186,0.039356314,0.16346042,0.0,0.07531837,0.0,0.0,0.017071946,0.06674107,0.0,0.0013739289,0.0,0.029316489,0.086275585,0.025358845,0.0,0.0,0.0,0.015337643,0.03224522,0.0,0.105007276,0.06564403,0.048335843,0.0,0.057523545,0.047225837,0.0713434,0.0,0.0,0.0,0.0,0.009422576,0.0,0.0,0.0032036903,0.0,0.047613863,0.0,0.13447891,0.04322971,0.0,0.12485803,0.0,0.0,0.0,0.023395365,0.0,0.04243254,0.035733014,0.0,0.0,0.26013187,0.06004169,0.0,0.0,0.061287444,Luis miguel
8,0.023214806,0.045772966,0.0,0.0,0.0,0.00058218476,0.0,0.014948613,0.0037678326,0.0,0.08045984,0.018166883,0.03489176,0.0,0.046942126,0.0,0.0,0.07442308,0.0,0.013950492,0.020393115,0.20813508,0.0,0.0,0.0,0.07784102,0.0,0.0,0.013909704,0.0,0.15437137,0.017894732,0.023502331,0.0,0.0,0.10929261,0.08698207,0.0645514,0.0,0.0,0.0,0.0,0.10062917,0.090123996,0.050526984,0.0,0.0,0.03291659,0.077399686,0.0043549114,0.0,0.075066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031350218,0.110816374,0.0,0.00662539,0.011404767,0.0,0.19439593,0.0,0.03338274,0.0053576757,0.033202987,0.0258957,0.03117547,0.0,0.021306295,0.0,0.07237405,0.0085111465,0.0,0.16907127,0.15198912,0.0,0.0,0.013362379,0.07508241,0.09812318,0.09838641,0.16391478,0.0,0.16258527,0.0,0.0,0.0,0.018510671,0.0,0.020267725,0.0,0.0,0.0,0.026814923,0.045592338,0.0085658515,0.11168006,0.02373973,0.0,0.031096378,0.22592811,0.0,0.14430602,0.0,0.11038528,0.0,0.0,0.005164359,0.08803258,0.0,0.0,0.19363265,0.10851846,0.19282857,0.035172783,0.07348092,0.0,0.05632647,0.057405517,0.051862467,0.0,0.0,0.0,0.0,0.040972672,0.04470093,0.075564355,0.0,0.0,0.004226279,0.053884197,0.0,0.0,0.14729601,0.0287064,0.0,0.0,0.038582712,0.00016531965,0.05542658,0.10621629,0.058753707,0.037385263,0.0,0.06326624,0.025306322,0.15904027,0.0,0.0,0.029242672,0.0,0.020694323,0.0,0.026814487,0.14462109,0.12129962,0.08963521,0.0062725083,0.00090538454,0.08688654,0.059384726,0.010986124,0.0,0.016513668,0.05018365,0.0,0.021210553,0.07351206,0.0,0.03171379,0.0,0.08847411,0.11269007,0.0043980884,0.0,0.08417648,0.0,0.0,0.030691095,0.0,0.022728326,0.056089513,0.016012067,0.0,0.0,0.0,0.16401611,0.07580675,0.0,0.0,0.031724487,0.055923436,0.1714394,0.0,0.10879105,0.0,0.0,0.017809067,0.055878043,0.0,0.007049351,0.0,0.020984525,0.05726687,0.07676988,0.0,0.0075719804,0.0,0.02663631,0.006041538,0.0,0.08439155,0.038782816,0.070127286,0.0,0.04572442,0.049026825,0.012234255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068048134,0.06882459,0.15062188,0.12934354,0.0,0.14159986,0.0,0.0,0.0,0.06867166,0.06495519,0.06379659,0.037409063,0.0,0.0,0.24219294,0.043445334,0.0,0.0,0.090474814,Luis miguel
9,0.056854162,0.09935421,0.0,0.0,0.0,0.0,0.0,0.002300952,0.0,0.0,0.011555735,0.07602858,0.096391305,0.0,0.07382983,0.0,0.059632037,0.07331701,0.0,0.02236434,0.00826665,0.11414551,0.0,0.0,0.0,0.10776647,0.0,0.0,0.0,0.0,0.16345558,0.05515068,0.003416042,0.0,0.0,0.0770899,0.09290193,0.10176932,0.0,0.0,0.0,0.0,0.080726154,0.081753284,0.0,0.0,0.0076905014,0.008929136,0.034585744,0.0,0.0,0.0,0.04227547,0.0,0.0,0.0,0.020994656,0.0,0.0,0.032789093,0.0032486524,0.0,0.0,0.1282772,0.15595102,0.0,0.08368148,0.031124843,0.0,0.19681798,0.0,0.05858149,0.0,0.001790161,0.027396457,0.09308151,0.0,0.000647718,0.0,0.08411968,0.026782569,0.0,0.20884201,0.048083793,0.0,0.0,0.012745735,0.059076894,0.060676083,0.06796402,0.1324487,0.011042551,0.10880292,0.0,0.0,0.0,0.08998899,0.0,0.026391584,0.0,0.0,0.0,0.0,0.09072969,0.017037077,0.025583152,0.01956837,0.0,0.0,0.17609274,0.0,0.04613609,0.0,0.15111433,0.0032066645,0.0,0.0,0.14117028,0.0,0.0,0.11822189,0.055718563,0.24150118,0.018827556,0.08035465,0.005023415,0.04157141,0.029300934,0.012248732,0.0,0.03528065,0.0,0.04867757,0.14081365,0.05198069,0.083158664,0.0,0.02926426,0.0,0.030680113,0.0,0.0,0.07520525,0.086412355,0.01398263,0.0,0.06774015,0.0,0.08417951,0.0,0.115669765,0.08533329,0.0,0.03401952,0.0,0.27847674,0.0,0.0,0.0,0.0,0.06466569,0.0073507237,0.012844535,0.0889669,0.24281129,0.015593951,0.0,0.0,0.049802408,0.08521337,0.05062664,0.0,0.0017487318,0.053055532,0.0,0.02200982,0.017502114,0.0,0.065627545,0.0,0.0,0.03705055,0.009281896,0.019327892,0.07283041,0.0,0.0,0.09167142,0.0,0.0037328436,0.03134207,0.002901632,0.0,0.007498159,0.0,0.009368064,0.033715043,0.021512562,0.0,0.020239012,0.028963415,0.1614929,0.0,0.112627685,0.0,0.0,0.0,0.0,0.0,0.021371786,0.0,0.007002461,0.025022812,0.0,0.0,0.029046934,0.0,0.026783291,0.024291923,0.0,0.061410062,0.12018486,0.037870128,0.0,0.06931615,0.103173316,0.08120335,0.021012515,0.0,0.054981984,0.0,0.0,0.0,0.0,0.0,0.012265039,0.0,0.04061196,0.19514304,0.007609713,0.043025557,0.026817238,0.0,0.0019568207,0.002029338,0.14049123,0.20758906,0.0070439433,0.019158019,0.038303923,0.0,0.12183285,0.06693869,0.0,0.0,0.023096107,Luis miguel
